
📺 | 虎牙直播,#genre#
咪咕17,http://111.12.110.63:6610/PLTV/77777777/224/3221225817/index.m3u8?vamoschucktv
咪咕18,http://111.12.110.63:6610/PLTV/77777777/224/3221225820/index.m3u8?vamoschucktv
咪咕19,http://111.12.110.63:6610/PLTV/77777777/224/3221225834/index.m3u8?vamoschucktv
咪咕-20,http://111.12.110.63:6610/PLTV/77777777/224/3221225839/index.m3u8?vamoschucktv
咪咕21,http://111.12.110.63:6610/PLTV/77777777/224/3221225840/index.m3u8?vamoschucktv
咪咕22,http://111.12.110.63:6610/PLTV/77777777/224/3221225842/index.m3u8?vamoschucktv
咪咕23,http://111.12.110.63:6610/PLTV/77777777/224/3221225843/index.m3u8?vamoschucktv
咪咕24,http://111.12.110.63:6610/PLTV/77777777/224/3221225845/index.m3u8?vamoschucktv
咪咕25,http://111.12.110.63:6610/PLTV/77777777/224/3221225846/index.m3u8?vamoschucktv
咪咕26,http://111.12.110.63:6610/PLTV/77777777/224/3221225848/index.m3u8?vamoschucktv
咪咕27,http://111.12.110.63:6610/PLTV/77777777/224/3221225849/index.m3u8?vamoschucktv
咪咕28,http://111.12.110.63:6610/PLTV/77777777/224/3221225850/index.m3u8?vamoschucktv
咪咕29,http://111.12.110.63:6610/PLTV/77777777/224/3221225851/index.m3u8?vamoschucktv
咪咕30,http://111.12.110.63:6610/PLTV/77777777/224/3221225852/index.m3u8?vamoschucktv
咪咕31,http://111.12.110.63:6610/PLTV/77777777/224/3221225853/index.m3u8?vamoschucktv
咪咕32,http://111.12.110.63:6610/PLTV/77777777/224/3221225854/index.m3u8?vamoschucktv
咪咕33,http://111.12.110.63:6610/PLTV/77777777/224/3221225855/index.m3u8?vamoschucktv
咪咕34,http://111.12.110.63:6610/PLTV/77777777/224/3221225857/index.m3u8?vamoschucktv
咪咕35,http://111.12.110.63:6610/PLTV/77777777/224/3221225858/index.m3u8?vamoschucktv
咪咕36,http://111.12.110.63:6610/PLTV/77777777/224/3221225859/index.m3u8?vamoschucktv
咪咕38,http://111.12.110.63:6610/PLTV/77777777/224/3221225861/index.m3u8?vamoschucktv
咪咕39,http://111.12.110.63:6610/PLTV/77777777/224/3221225862/index.m3u8?vamoschucktv
咪咕40,http://111.12.110.63:6610/PLTV/77777777/224/3221225865/index.m3u8?vamoschucktv
咪咕41,http://111.12.110.63:6610/PLTV/77777777/224/3221225868/index.m3u8?vamoschucktv
咪咕42,http://111.12.110.63:6610/PLTV/77777777/224/3221225871/index.m3u8?vamoschucktv
咪咕44,http://111.12.110.63:6610/PLTV/77777777/224/3221225893/index.m3u8?vamoschucktv
咪咕45,http://111.12.110.63:6610/PLTV/77777777/224/3221225896/index.m3u8?vamoschucktv
咪咕46,http://111.12.110.63:6610/PLTV/77777777/224/3221225899/index.m3u8?vamoschucktv
咪咕47,http://111.12.110.63:6610/PLTV/77777777/224/3221225902/index.m3u8?vamoschucktv
咪咕48,http://111.12.110.63:6610/PLTV/77777777/224/3221225905/index.m3u8?vamoschucktv
咪咕49,http://111.12.110.63:6610/PLTV/77777777/224/3221225908/index.m3u8?vamoschucktv
咪咕50,http://111.12.110.63:6610/PLTV/77777777/224/3221225911/index.m3u8?vamoschucktv
咪咕51,http://111.12.110.63:6610/PLTV/77777777/224/3221225914/index.m3u8?vamoschucktv
咪咕52,http://111.12.110.63:6610/PLTV/77777777/224/3221225917/index.m3u8?vamoschucktv
咪咕53,http://111.12.110.63:6610/PLTV/77777777/224/3221225920/index.m3u8?vamoschucktv
咪咕54,http://111.12.110.63:6610/PLTV/77777777/224/3221225863/index.m3u8?vamoschucktv
咪咕轮播55,http://111.12.110.63:6610/PLTV/77777777/224/3221225876/index.m3u8?vamoschucktv
咪咕轮播57,http://111.12.110.63:6610/PLTV/77777777/224/3221225961/index.m3u8?vamoschucktv
咪咕轮播56,http://111.12.110.63:6610/PLTV/77777777/224/3221225935/index.m3u8?vamoschucktv
咪咕轮播58,http://111.12.110.63:6610/PLTV/77777777/224/3221225972/index.m3u8?vamoschucktv
新咪咕广西_4,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225777/index.m3u8
新咪咕广西_8,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225789/index.m3u8
新咪咕广西_9,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225792/index.m3u8
新咪咕广西_10,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225793/index.m3u8
新咪咕广西_12,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225799/index.m3u8
新咪咕广西_13,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225802/index.m3u8
新咪咕广西_18,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225817/index.m3u8
新咪咕广西_20,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225834/index.m3u8
新咪咕广西_22,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225840/index.m3u8
新咪咕广西_23,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
新咪咕广西_24,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225843/index.m3u8
新咪咕广西_28,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225848/index.m3u8
新咪咕广西_31,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225851/index.m3u8
新咪咕广西_34,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225853/index.m3u8
新咪咕广西_43,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225860/index.m3u8
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.33.93/PLTV/88888893/224/3221226463/index.m3u8
CHC动作电影,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8
黑莓电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225769/index.m3u8
黑莓动画,http://183.207.249.7/PLTV/3/224/3221225555/index.m3u8
爱上4K,http://111.20.33.93/TVOD/88888893/224/3221226352/index.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/LoveNature4K2-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
LOUPE 4K,http://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Clarity 4K,https://d3thiix3tzne5u.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/ClarityTV4K2-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Fireplace 4K,https://d83tn4bh2lria.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-af0ty8yffo1e1-prod/amgfireplace4k/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
求索纪录,http://111.11.123.30:6610/000000001000/6000000002000032052/1.m3u8?Contentid=6000000002000032052&livemode=1&stbId=3&channel-id=wasusyt
求索纪录,#http://111.40.196.9/0000000000001001/1/index.m3u8?Contentid=6000000002000032052&livemode=1&stbId=10&channel-id=wasusyt
求索动物,http://111.11.123.30:6610/000000001000/6000000002000010046/1.m3u8?Contentid=6000000002000010046&livemode=1&stbId=3&channel-id=wasusyt
求索科学,http://111.11.123.30:6610/000000001000/6000000002000032344/1.m3u8?Contentid=6000000002000032344&livemode=1&stbId=3&channel-id=wasusyt
求索科学,#http://111.40.196.9/0000000000001000/1/index.m3u8?Contentid=6000000002000032344&livemode=1&stbId=3&channel-id=wasusyt
求索生活,http://111.11.123.30:6610/000000001000/6000000002000003382/1.m3u8?Contentid=6000000002000003382&livemode=1&stbId=3&channel-id=wasusyt
求索生活,#http://111.40.196.9/0000000000001000/1/index.m3u8?Contentid=6000000002000003382&livemode=1&stbId=3&channel-id=wasusyt
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
全纪实,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/qjshd/4000000/mnf.m3u8
金鹰纪实,http://111.20.33.93/TVOD/88888893/224/3221226351/index.m3u8
Fashion TV 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
Fashion TV,https://fashiontv-fashiontv-4-de.samsung.wurl.com/manifest/playlist.m3u8
Fashion TV Engliand,https://fashiontv-fashiontv-1-gb.samsung.wurl.com/manifest/playlist.m3u8
Fashion TV Italy,https://fashiontv-fashiontv-3-it.samsung.wurl.com/manifest/playlist.m3u8
Fashion TV Spain,https://fashiontv-fashiontv-2-es.samsung.wurl.com/manifest/playlist.m3u8
Fashion TV UHD,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
FashionBox FHD,https://fashionbox-localnow.cinedigm.com/playlist.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰香港,https://php.52sf.ga/@Curly_MouseIPTV-Phoenix.php?id=3
翡翠台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=1
J2,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=6
明珠台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=7
NOW财经,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=8
NOW SPORTS PRIME,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=9
NOW新闻,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=10
NOW直播,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=11
RTHK31,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=13
RTHK32,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=14
ViuTV,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=17
无线财经,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=19
无线新闻,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=20
香港开电视,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=23
有线18,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=25
有线财经资讯台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=26
有线603,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=27
有线体育,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=28
有线新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=1&id=29
澳门MACAU,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=2&id=30
澳门体育,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=2&id=31
澳門综艺,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=2&id=32
澳视澳门,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=2&id=33
澳视葡文,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=2&id=34
莲花卫视,https://php.52sf.ga/@Curly_MouseIPTV-Lotus.php
东森新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=43
爱尔达体育1,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=46
爱尔达体育1,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=47
ELEVEN体育二台,#https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=48
ELEVEN体育一台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=50
ELEVEN体育二台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=51
华视,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=53
民视,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=67
三立新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=75
台视,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=76
台视新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=77
TVBS,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=78
TVBS欢乐台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=79
TVBS新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=81
纬来日本,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=82
纬来体育台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=83
纬来育乐台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=84
壹电视新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=86
中视,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=87
中视新闻台,https://php.52sf.ga/@Curly_MouseIPTV-Potato.php?tid=3&id=90
有线财经资讯台,https://api.leonardpark.dev/live/icable/108
有线新闻台,https://api.leonardpark.dev/live/icable/109
有线直播新闻台,https://api.leonardpark.dev/live/icable/110
有线直播新闻台,#https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8
Now直播台,https://api.leonardpark.dev/live/now/331
Now新闻台,http://livetv.dnsfor.me:80/channel.4.m3u8
Now Sports Prime,http://livetv.dnsfor.me:80/channel.12.m3u8
香港国际财经台,http://uc6.i-cable.com/live_freedirect/opentvhd002_h.live/playlist.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
澳门有线互动新闻,http://202.175.127.77/live/show/ch2/index.m3u8
澳门有线 CH1,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门有线 CH1,#http://61.244.22.4/ch1/ch1.live/index.m3u8
澳门有线 CH1,#http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线 CH2,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门有线 CH2,#http://61.244.22.4/ch2/ch2.live/index.m3u8
澳门有线 CH2,#http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门有线 CH3,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门有线 CH3,#http://61.244.22.4/ch3/ch3.live/index.m3u8
澳门有线 CH3,#http://202.175.127.77/live/show/ch3/index.m3u8
澳门有线 CH3,#http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
热血时报,http://ptmirror3.passiontimes.hk/hls3/582000/stream.m3u8
原住民电视,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
台视新闻台,http://seb.sason.top/sc/tsxw_fhd.m3u8
民视,http://seb.sason.top/ptv/ftv.php?id=ms
民视第一台,http://seb.sason.top/ptv/ftv.php?id=dy
民视台湾台,http://seb.sason.top/ptv/ftv.php?id=tw
民视综艺台,http://seb.sason.top/ptv/ftv.php?id=zy
民视影剧,http://seb.sason.top/ptv/ftv.php?id=yj
民视旅游,http://seb.sason.top/ptv/ftv.php?id=ly
中天新闻,http://seb.sason.top/sc/ztxw_fhd.m3u8
三立Live新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
东森新闻台,http://seb.sason.top/sc/dsxw_fhd.m3u8
东森财经新闻台,http://seb.sason.top/sc/dscjxw_fhd.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
TVBS新闻台 HD,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻台,#http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻台,#http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻台,#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
民视,rtmp://59.124.75.138/sat/tv051
民视,rtmp://59.124.75.150/sat/tv051
台视,rtmp://59.124.75.138/sat/tv071
台视,rtmp://59.124.75.150/sat/tv071
中视,rtmp://59.124.75.138/sat/tv091
中视,rtmp://59.124.75.150/sat/tv091
华视,rtmp://59.124.75.138/sat/tv111
华视,rtmp://59.124.75.150/sat/tv111
TVBS新闻,rtmp://59.124.75.138/sat/tv551
TVBS新闻,rtmp://59.124.75.150/sat/tv551
TVBS欢乐,rtmp://59.124.75.138/sat/tv421
TVBS欢乐,rtmp://59.124.75.150/sat/tv421
东森财经新闻,rtmp://59.124.75.138/sat/tv571
东森财经新闻,rtmp://59.124.75.150/sat/tv571
纬来育乐,rtmp://59.124.75.138/sat/tv701
纬来育乐,rtmp://59.124.75.150/sat/tv701
纬来体育,rtmp://59.124.75.150/sat/tv721
纬来日本,rtmp://59.124.75.138/sat/tv771
纬来日本,rtmp://59.124.75.150/sat/tv771
爱尔达体育1,rtmp://59.124.75.138/sat/md011
爱尔达体育2,rtmp://59.124.75.138/sat/md051
爱尔达体育2,rtmp://59.124.75.150/sat/md051
爱尔达体育3,rtmp://59.124.75.138/sat/md021
爱尔达体育3,rtmp://59.124.75.150/sat/md021
ELEVEN体育一台,rtmp://59.124.75.138/sat/tv731
ELEVEN体育一台,rtmp://59.124.75.150/sat/tv731
ELEVEN体育二台,rtmp://59.124.75.138/sat/tv741
ELEVEN体育二台,rtmp://59.124.75.150/sat/tv741
ELEVEN体育二台,rtmp://59.124.75.138/sat/md041
ELEVEN体育二台,rtmp://59.124.75.150/sat/md041
MoMo综合台,rtmp://59.124.75.138/sat/tv761
MoMo综合台,rtmp://59.124.75.150/sat/tv761
AL Jazeera FHD,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
ArirangTV FHD,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV HD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
ArirangTV HD,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
ABC Australia HD,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/6e1cc6d25ec0480ea099a5399d73bc4b/index.m3u8
ABC News US HD,https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8
BBC World News HD,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
Bloomberg TV+ 4K,https://bloomberg-bloombergtv-1-gb.samsung.wurl.com/manifest/playlist.m3u8
BloombergTV HD,https://liveprodeuwest.akamaized.net/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-1000-1_live.m3u8
BloombergTV,https://liveprodeuwest.akamaized.net/eu1/Channel-EUTVqvs-AWS-ireland-1/Source-EUTVqvs-700-1_live.m3u8
Bloomberg HT HD,https://ciner.daioncdn.net/bloomberght/bloomberght_720p.m3u8
BloombergTV HD,https://liveprodapnortheast.global.ssl.fastly.net/ap1/Channel-APTVqvs-AWS-tokyo-1/Source-APTVqvs-1000-1_live.m3u8
Bloomberg TV Asia (Live),https://www.bloomberg.com/media-manifest/streams/asia-event.m3u8
ChannelNewsAsia FHD,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNN HD,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist.m3u8
CNN HD,https://cnn-cnninternational-1-de.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8
DW FHD,https://dwamdstream102.akamaized.net/hls/live/2015525/dwstream102/index.m3u8
Euronews HD,https://d1mpprlbe8tn2j.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/euronewsLive/87O7AhxRUdeeIVqf/ewnsabren_eng.m3u8
France24 FHD,http://static.france24.com:80/live/F24_FR_HI_HLS/live_tv.m3u8
France24,http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8
FOX NewsNOW,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
Fox Sports News,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master.m3u8
NBC NEWS FHD,https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
NBC News Now FHD,http://nbcnews2.akamaized.net/hls/live/723426-b/NBCNewsPlaymaker24x7Linear99a3a827-ua/master.m3u8
NHKWorld FHD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHKWorld HD,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
NHKWorld 华语世界 HD,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
Sky News Extra 1,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8
Sky News Extra 2,https://skynewsau-live.akamaized.net/hls/live/2002690/skynewsau-extra2/master.m3u8
Sky News Extra 3,https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8
Sky Sports 24 HD,https://skyanywhere3-i.akamaihd.net/hls/live/510697/interactive/playlist.m3u8
TRT World HD,https://tv-trtworld.live.trt.com.tr/master.m3u8
iHOT爱院线,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科幻,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱浪漫,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱喜剧,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱探索,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱奇谈,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱怀旧,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱极限,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱解密,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱谍战,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科学,http://111.40.196.37/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
